Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-12 23:39:48,2022-07-12 23:39:49,0.795s,PASSED
,,,,,,,
Test Cases/53_Training Provider Tab Training Delivery Formats Sidebar,Chrome 103.0.5060.114,,,2022-07-12 23:39:49,2022-07-12 23:39:59,10.306s,PASSED
"openBrowser("""")",Chrome 103.0.5060.114,,,2022-07-12 23:39:50,2022-07-12 23:39:52,1.623s,PASSED
maximizeWindow(),Chrome 103.0.5060.114,,,2022-07-12 23:39:52,2022-07-12 23:39:52,0.179s,PASSED
"navigateToUrl(""https://intra.stage.apps.labour.gov.on.ca/public-portal-qa/#/marketplace/course-search"")",Chrome 103.0.5060.114,,,2022-07-12 23:39:52,2022-07-12 23:39:55,2.887s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), 0)",Chrome 103.0.5060.114,,,2022-07-12 23:39:55,2022-07-12 23:39:56,1.092s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:39:56,2022-07-12 23:39:56,0.491s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_Training Eligibility""))",Chrome 103.0.5060.114,,,2022-07-12 23:39:56,2022-07-12 23:39:57,0.808s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:39:57,2022-07-12 23:39:58,0.576s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), ""CPO Approved Courses"")",Chrome 103.0.5060.114,,,2022-07-12 23:39:58,2022-07-12 23:39:58,0.516s,PASSED
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-12 23:39:58,2022-07-12 23:39:59,0.797s,PASSED
,,,,,,,
Test Cases/54_Training Provider Tab Are you aware Sidebar,Chrome 103.0.5060.114,,,2022-07-12 23:39:59,2022-07-12 23:40:09,9.753s,PASSED
"openBrowser("""")",Chrome 103.0.5060.114,,,2022-07-12 23:40:00,2022-07-12 23:40:02,1.458s,PASSED
maximizeWindow(),Chrome 103.0.5060.114,,,2022-07-12 23:40:02,2022-07-12 23:40:02,0.147s,PASSED
"navigateToUrl(""https://intra.stage.apps.labour.gov.on.ca/public-portal-qa/#/marketplace/course-search"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:02,2022-07-12 23:40:05,2.824s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), 0)",Chrome 103.0.5060.114,,,2022-07-12 23:40:05,2022-07-12 23:40:06,1.028s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:06,2022-07-12 23:40:06,0.580s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_Training Eligibility""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:06,2022-07-12 23:40:07,0.648s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:07,2022-07-12 23:40:07,0.555s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), ""CPO Approved Courses"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:07,2022-07-12 23:40:08,0.577s,PASSED
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-12 23:40:08,2022-07-12 23:40:09,0.840s,PASSED
,,,,,,,
Test Cases/55_TP Onboarding Application to Create an Account Page,Chrome 103.0.5060.114,,,2022-07-12 23:40:09,2022-07-12 23:40:19,10.669s,PASSED
"openBrowser("""")",Chrome 103.0.5060.114,,,2022-07-12 23:40:10,2022-07-12 23:40:12,2.051s,PASSED
maximizeWindow(),Chrome 103.0.5060.114,,,2022-07-12 23:40:12,2022-07-12 23:40:12,0.163s,PASSED
"navigateToUrl(""https://intra.stage.apps.labour.gov.on.ca/public-portal-qa/#/marketplace/course-search"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:12,2022-07-12 23:40:14,2.265s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), 0)",Chrome 103.0.5060.114,,,2022-07-12 23:40:14,2022-07-12 23:40:15,1.056s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:15,2022-07-12 23:40:16,0.761s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_Training Eligibility""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:16,2022-07-12 23:40:17,0.578s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:17,2022-07-12 23:40:18,0.709s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), ""CPO Approved Courses"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:18,2022-07-12 23:40:19,0.982s,PASSED
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-12 23:40:19,2022-07-12 23:40:19,0.979s,PASSED
,,,,,,,
Test Cases/56_TP Onboarding Application to Create an Account Page Sidebar,Chrome 103.0.5060.114,,,2022-07-12 23:40:19,2022-07-12 23:40:30,10.367s,PASSED
"openBrowser("""")",Chrome 103.0.5060.114,,,2022-07-12 23:40:21,2022-07-12 23:40:22,1.802s,PASSED
maximizeWindow(),Chrome 103.0.5060.114,,,2022-07-12 23:40:22,2022-07-12 23:40:23,0.228s,PASSED
"navigateToUrl(""https://intra.stage.apps.labour.gov.on.ca/public-portal-qa/#/marketplace/course-search"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:23,2022-07-12 23:40:25,2.489s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), 0)",Chrome 103.0.5060.114,,,2022-07-12 23:40:25,2022-07-12 23:40:26,1.117s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:26,2022-07-12 23:40:27,0.572s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_Training Eligibility""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:27,2022-07-12 23:40:27,0.561s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:27,2022-07-12 23:40:28,0.804s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), ""CPO Approved Courses"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:28,2022-07-12 23:40:29,0.865s,PASSED
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-12 23:40:29,2022-07-12 23:40:30,0.828s,PASSED
,,,,,,,
Test Cases/57_Safety Prevention Landing Page Home Tab Tiles,Chrome 103.0.5060.114,,,2022-07-12 23:40:30,2022-07-12 23:40:39,9.508s,PASSED
"openBrowser("""")",Chrome 103.0.5060.114,,,2022-07-12 23:40:31,2022-07-12 23:40:32,1.771s,PASSED
maximizeWindow(),Chrome 103.0.5060.114,,,2022-07-12 23:40:32,2022-07-12 23:40:33,0.166s,PASSED
"navigateToUrl(""https://intra.stage.apps.labour.gov.on.ca/public-portal-qa/#/marketplace/course-search"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:33,2022-07-12 23:40:35,2.044s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), 0)",Chrome 103.0.5060.114,,,2022-07-12 23:40:35,2022-07-12 23:40:36,1.343s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:36,2022-07-12 23:40:37,0.629s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_Training Eligibility""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:37,2022-07-12 23:40:37,0.641s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:37,2022-07-12 23:40:38,0.649s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), ""CPO Approved Courses"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:38,2022-07-12 23:40:39,0.663s,PASSED
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-12 23:40:39,2022-07-12 23:40:39,0.881s,PASSED
,,,,,,,
Test Cases/58_Safety Prevention Landing Page Home Tab Find a Provider,Chrome 103.0.5060.114,,,2022-07-12 23:40:39,2022-07-12 23:40:48,8.616s,PASSED
"openBrowser("""")",Chrome 103.0.5060.114,,,2022-07-12 23:40:40,2022-07-12 23:40:42,1.727s,PASSED
maximizeWindow(),Chrome 103.0.5060.114,,,2022-07-12 23:40:42,2022-07-12 23:40:42,0.176s,PASSED
"navigateToUrl(""https://intra.stage.apps.labour.gov.on.ca/public-portal-qa/#/marketplace/course-search"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:42,2022-07-12 23:40:44,1.713s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), 0)",Chrome 103.0.5060.114,,,2022-07-12 23:40:44,2022-07-12 23:40:45,0.817s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:45,2022-07-12 23:40:45,0.530s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_Training Eligibility""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:45,2022-07-12 23:40:46,0.654s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:46,2022-07-12 23:40:47,0.613s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), ""CPO Approved Courses"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:47,2022-07-12 23:40:47,0.598s,PASSED
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-12 23:40:47,2022-07-12 23:40:48,0.785s,PASSED
,,,,,,,
Test Cases/59_Safety Prevention Landing Page Home Tab Sidebar,Chrome 103.0.5060.114,,,2022-07-12 23:40:48,2022-07-12 23:40:58,9.890s,PASSED
"openBrowser("""")",Chrome 103.0.5060.114,,,2022-07-12 23:40:49,2022-07-12 23:40:51,1.691s,PASSED
maximizeWindow(),Chrome 103.0.5060.114,,,2022-07-12 23:40:51,2022-07-12 23:40:51,0.157s,PASSED
"navigateToUrl(""https://intra.stage.apps.labour.gov.on.ca/public-portal-qa/#/marketplace/course-search"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:51,2022-07-12 23:40:54,2.775s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), 0)",Chrome 103.0.5060.114,,,2022-07-12 23:40:54,2022-07-12 23:40:55,1.070s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:55,2022-07-12 23:40:55,0.540s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_Training Eligibility""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:55,2022-07-12 23:40:56,0.564s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:56,2022-07-12 23:40:57,0.825s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), ""CPO Approved Courses"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:57,2022-07-12 23:40:57,0.561s,PASSED
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-12 23:40:57,2022-07-12 23:40:58,0.777s,PASSED
