Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-12 23:39:53,2022-07-12 23:39:54,0.813s,PASSED
,,,,,,,
Test Cases/76_TP Onboarding Add Designated Signing Authority Information,Chrome 103.0.5060.114,,,2022-07-12 23:39:54,2022-07-12 23:40:04,9.589s,PASSED
"openBrowser("""")",Chrome 103.0.5060.114,,,2022-07-12 23:39:56,2022-07-12 23:39:57,1.604s,PASSED
maximizeWindow(),Chrome 103.0.5060.114,,,2022-07-12 23:39:57,2022-07-12 23:39:57,0.154s,PASSED
"navigateToUrl(""https://intra.stage.apps.labour.gov.on.ca/public-portal-qa/#/marketplace/course-search"")",Chrome 103.0.5060.114,,,2022-07-12 23:39:57,2022-07-12 23:40:00,2.381s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), 0)",Chrome 103.0.5060.114,,,2022-07-12 23:40:00,2022-07-12 23:40:01,0.853s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:01,2022-07-12 23:40:01,0.381s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_Training Eligibility""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:01,2022-07-12 23:40:02,0.782s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:02,2022-07-12 23:40:02,0.670s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), ""CPO Approved Courses"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:02,2022-07-12 23:40:03,0.452s,PASSED
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-12 23:40:03,2022-07-12 23:40:04,0.752s,PASSED
,,,,,,,
Test Cases/77_TP Onboarding Applicant Business Information Section,Chrome 103.0.5060.114,,,2022-07-12 23:40:04,2022-07-12 23:40:14,9.847s,PASSED
"openBrowser("""")",Chrome 103.0.5060.114,,,2022-07-12 23:40:05,2022-07-12 23:40:06,1.535s,PASSED
maximizeWindow(),Chrome 103.0.5060.114,,,2022-07-12 23:40:06,2022-07-12 23:40:07,0.143s,PASSED
"navigateToUrl(""https://intra.stage.apps.labour.gov.on.ca/public-portal-qa/#/marketplace/course-search"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:07,2022-07-12 23:40:09,2.331s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), 0)",Chrome 103.0.5060.114,,,2022-07-12 23:40:09,2022-07-12 23:40:10,0.957s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:10,2022-07-12 23:40:10,0.468s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_Training Eligibility""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:10,2022-07-12 23:40:11,0.672s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:11,2022-07-12 23:40:12,1.076s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), ""CPO Approved Courses"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:12,2022-07-12 23:40:13,0.517s,PASSED
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-12 23:40:13,2022-07-12 23:40:14,0.894s,PASSED
,,,,,,,
Test Cases/78_TP Onboarding Training Delivery Information Section,Chrome 103.0.5060.114,,,2022-07-12 23:40:14,2022-07-12 23:40:24,9.971s,PASSED
"openBrowser("""")",Chrome 103.0.5060.114,,,2022-07-12 23:40:15,2022-07-12 23:40:17,1.680s,PASSED
maximizeWindow(),Chrome 103.0.5060.114,,,2022-07-12 23:40:17,2022-07-12 23:40:17,0.146s,PASSED
"navigateToUrl(""https://intra.stage.apps.labour.gov.on.ca/public-portal-qa/#/marketplace/course-search"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:17,2022-07-12 23:40:19,2.415s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), 0)",Chrome 103.0.5060.114,,,2022-07-12 23:40:19,2022-07-12 23:40:20,0.821s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:20,2022-07-12 23:40:20,0.496s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_Training Eligibility""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:20,2022-07-12 23:40:21,0.485s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:21,2022-07-12 23:40:22,0.627s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), ""CPO Approved Courses"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:22,2022-07-12 23:40:23,1.004s,PASSED
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-12 23:40:23,2022-07-12 23:40:24,0.903s,PASSED
,,,,,,,
Test Cases/79_TP Onboarding Other MLTSD Programs Section,Chrome 103.0.5060.114,,,2022-07-12 23:40:24,2022-07-12 23:40:33,9.822s,PASSED
"openBrowser("""")",Chrome 103.0.5060.114,,,2022-07-12 23:40:25,2022-07-12 23:40:27,1.911s,PASSED
maximizeWindow(),Chrome 103.0.5060.114,,,2022-07-12 23:40:27,2022-07-12 23:40:27,0.147s,PASSED
"navigateToUrl(""https://intra.stage.apps.labour.gov.on.ca/public-portal-qa/#/marketplace/course-search"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:27,2022-07-12 23:40:29,2.532s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), 0)",Chrome 103.0.5060.114,,,2022-07-12 23:40:29,2022-07-12 23:40:30,0.814s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:30,2022-07-12 23:40:30,0.422s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_Training Eligibility""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:30,2022-07-12 23:40:31,0.583s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:31,2022-07-12 23:40:32,0.787s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), ""CPO Approved Courses"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:32,2022-07-12 23:40:33,0.687s,PASSED
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-12 23:40:33,2022-07-12 23:40:33,0.811s,PASSED
,,,,,,,
Test Cases/80_TP Onboarding Add a Team Member Section,Chrome 103.0.5060.114,,,2022-07-12 23:40:33,2022-07-12 23:40:45,11.175s,PASSED
"openBrowser("""")",Chrome 103.0.5060.114,,,2022-07-12 23:40:34,2022-07-12 23:40:36,1.990s,PASSED
maximizeWindow(),Chrome 103.0.5060.114,,,2022-07-12 23:40:36,2022-07-12 23:40:37,0.153s,PASSED
"navigateToUrl(""https://intra.stage.apps.labour.gov.on.ca/public-portal-qa/#/marketplace/course-search"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:37,2022-07-12 23:40:40,3.821s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), 0)",Chrome 103.0.5060.114,,,2022-07-12 23:40:40,2022-07-12 23:40:41,0.868s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:41,2022-07-12 23:40:42,0.575s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_Training Eligibility""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:42,2022-07-12 23:40:43,0.678s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:43,2022-07-12 23:40:43,0.646s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), ""CPO Approved Courses"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:43,2022-07-12 23:40:44,0.614s,PASSED
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-12 23:40:44,2022-07-12 23:40:45,0.752s,PASSED
,,,,,,,
Test Cases/81_TP Onboarding Preview,Chrome 103.0.5060.114,,,2022-07-12 23:40:45,2022-07-12 23:40:56,11.037s,PASSED
"openBrowser("""")",Chrome 103.0.5060.114,,,2022-07-12 23:40:46,2022-07-12 23:40:47,1.603s,PASSED
maximizeWindow(),Chrome 103.0.5060.114,,,2022-07-12 23:40:47,2022-07-12 23:40:47,0.188s,PASSED
"navigateToUrl(""https://intra.stage.apps.labour.gov.on.ca/public-portal-qa/#/marketplace/course-search"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:47,2022-07-12 23:40:51,3.757s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), 0)",Chrome 103.0.5060.114,,,2022-07-12 23:40:51,2022-07-12 23:40:52,0.923s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:52,2022-07-12 23:40:53,0.443s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_Training Eligibility""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:53,2022-07-12 23:40:53,0.669s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:53,2022-07-12 23:40:54,0.601s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), ""CPO Approved Courses"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:54,2022-07-12 23:40:55,0.898s,PASSED
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-12 23:40:55,2022-07-12 23:40:56,0.856s,PASSED
,,,,,,,
Test Cases/82_Safety Prevention Landing Page Home Tab Find a Provider,Chrome 103.0.5060.114,,,2022-07-12 23:40:56,2022-07-12 23:41:07,11.133s,PASSED
"openBrowser("""")",Chrome 103.0.5060.114,,,2022-07-12 23:40:57,2022-07-12 23:40:59,2.177s,PASSED
maximizeWindow(),Chrome 103.0.5060.114,,,2022-07-12 23:40:59,2022-07-12 23:40:59,0.212s,PASSED
"navigateToUrl(""https://intra.stage.apps.labour.gov.on.ca/public-portal-qa/#/marketplace/course-search"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:59,2022-07-12 23:41:03,3.753s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), 0)",Chrome 103.0.5060.114,,,2022-07-12 23:41:03,2022-07-12 23:41:04,0.885s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:41:04,2022-07-12 23:41:04,0.528s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_Training Eligibility""))",Chrome 103.0.5060.114,,,2022-07-12 23:41:04,2022-07-12 23:41:05,0.656s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:41:05,2022-07-12 23:41:05,0.595s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), ""CPO Approved Courses"")",Chrome 103.0.5060.114,,,2022-07-12 23:41:05,2022-07-12 23:41:06,0.494s,PASSED
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-12 23:41:06,2022-07-12 23:41:07,0.758s,PASSED
